CountryName,subset,question_code,question_label,answer,percentage,CountryID
Czech Republic,Gay,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Receiving unequal treatment when dealing with medical staff,4.0,CZ
Czech Republic,Gay,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Foregoing treatment for fear of discrimination or intolerant reactions,3.0,CZ
Czech Republic,Gay,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Specific needs ignored (not taken into account),4.0,CZ
Czech Republic,Gay,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Inappropriate curiosity,12.0,CZ
Czech Republic,Gay,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Pressure or being forced to undergo any medical or psychological test,3.0,CZ
Czech Republic,Gay,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",I have never accessed healthcare services,1.0,CZ
Czech Republic,Gay,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",None of the above,81.0,CZ
Czech Republic,Bisexual women,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Having to change general practitioners or other specialists due to their negative reaction,1.0,CZ
Czech Republic,Bisexual women,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Receiving unequal treatment when dealing with medical staff,3.0,CZ
Czech Republic,Bisexual women,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Foregoing treatment for fear of discrimination or intolerant reactions,1.0,CZ
Czech Republic,Bisexual women,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Specific needs ignored (not taken into account),4.0,CZ
Czech Republic,Bisexual women,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Inappropriate curiosity,21.0,CZ
Czech Republic,Bisexual women,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Pressure or being forced to undergo any medical or psychological test,2.0,CZ
Czech Republic,Bisexual women,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",I have never accessed healthcare services,3.0,CZ
Czech Republic,Bisexual women,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",None of the above,74.0,CZ
Czech Republic,Bisexual men,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Difficulty in gaining access to healthcare,1.0,CZ
Czech Republic,Bisexual men,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Having to change general practitioners or other specialists due to their negative reaction,1.0,CZ
Czech Republic,Bisexual men,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Foregoing treatment for fear of discrimination or intolerant reactions,1.0,CZ
Czech Republic,Bisexual men,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Specific needs ignored (not taken into account),1.0,CZ
Czech Republic,Bisexual men,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Inappropriate curiosity,15.0,CZ
Czech Republic,Bisexual men,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",Pressure or being forced to undergo any medical or psychological test,1.0,CZ
Czech Republic,Bisexual men,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",I have never accessed healthcare services,2.0,CZ
Czech Republic,Bisexual men,c10,"Have you ever experienced any of the following situations when using or trying to access healthcare services as a L, G, B or T person?",None of the above,80.0,CZ
