CountryName,subset,question_code,question_label,answer,percentage,CountryID
Hungary,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,25.0,HU
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,10.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,19.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,49.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,32.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,22.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,18.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,23.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),11.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,22.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,14.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,7.0,IE
Ireland,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,14.0,IE
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,2.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,2.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,37.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,6.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,12.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,6.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,8.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),2.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,6.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,4.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,3.0,IT
Italy,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,44.0,IT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,19.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,19.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,54.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,12.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,31.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,35.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not know where to go,31.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),8.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I am afraid of prejudice from the care providers,35.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is too complicated in terms of bureaucracy,12.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I have had previous bad experiences with care providers,4.0,LT
Lithuania,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,8.0,LT
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,5.0,LU
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,9.0,LU
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,50.0,LU
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,5.0,LU
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not have confidence in the services provided,5.0,LU
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It takes too much time (including waiting lists),5.0,LU
Luxembourg,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,Other,36.0,LU
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not available in the country where you live,15.0,LV
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,It is not covered by my country`s public health insurance,21.0,LV
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not want / need help,26.0,LV
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I cannot afford it due to financial reasons,21.0,LV
Latvia,Transgender,tr2,Why haven`t you ever sought psychological or medical help for being a transgender person?,I do not dare to,29.0,LV
